Email address,Domain name,Organization,Country,State,City,Postal code,Street,Confidence score,Type,Number of sources,Pattern,First name,Last name,Department,Position,Twitter handle,LinkedIn URL,Phone number
winona.kunze@west.biz,west.biz,,,,,,,83,personal,1,{last}.{first},Winona,Kunze,,,,,
terry_nienow@west.biz,west.biz,,,,,,,83,personal,1,{last}.{first},Terry,Nienow,,,,,
domenic.cassin@west.biz,west.biz,,,,,,,82,personal,1,{last}.{first},Domenic,Cassin,,,,,
stanton_spencer@west.biz,west.biz,,,,,,,82,personal,1,{last}.{first},Spencer,Stanton,,,,,
mayer_kiehn@west.biz,west.biz,,,,,,,82,personal,1,{last}.{first},Mayer,Kiehn,,,,,
ugleason@west.biz,west.biz,,,,,,,81,personal,1,{last}.{first},,,,,,,
ddooley@west.biz,west.biz,,,,,,,81,personal,1,{last}.{first},,,,,,,
brempel@west.biz,west.biz,,,,,,,80,personal,1,{last}.{first},,,,,,,
fstokes@west.biz,west.biz,,,,,,,80,personal,1,{last}.{first},,,,,,,
rachelle.o'connell@west.biz,west.biz,,,,,,,79,personal,1,{last}.{first},Rachelle,O'Connell,,,,,
dubuque.hillard@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
earline.sawayn@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
jacobson.westley@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
ykrajcik@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
ilehner@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
mckenziecruickshank@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
littelvon@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
ylemke@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
o_reilly_fadel@west.biz,west.biz,,,,,,,78,personal,1,{last}.{first},,,,,,,
terence.swaniawski@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
betty.crona@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
ppadberg@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
bwilkinson@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
rgibson@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
nmckenzie@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
uvonrueden@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
lindinc@west.biz,west.biz,,,,,,,77,personal,1,{last}.{first},,,,,,,
swaniawski.parker@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
ansley.shields@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
orippin@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
phoppe@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
xnicolas@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
jrippin@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
bsporer@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
jbraun@west.biz,west.biz,,,,,,,76,personal,1,{last}.{first},,,,,,,
schulist.dedrick@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
xzemlak@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
hollis.quitzon@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
dpadberg@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
wferry@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
kdubuque@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
kuhlmanbode@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
cstanton@west.biz,west.biz,,,,,,,75,personal,1,{last}.{first},,,,,,,
qmurazik@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
addison.dibbert@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
nikolausllc@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
blickjacobi@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
llc_dibbert@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
carleton.rosenbaum@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
homenick_hessel@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
pacochaokeefe@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
runolfsson_paucek_moore_and@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
rath_koelpin@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
and_waelchi_bernhard_ferry@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
langworthandharrismarquardt@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
and_sons_abshire@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
goyette_lynch_and_hills@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
alvis.haag@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
groupdach@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
labadieandeffertzhowell@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
gorczany_llc@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
bogan_and_miller_waters@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
rutherfordratke@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
hilpert_group@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
bruen_feil@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
mertzwitting@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
nitzsche_senger@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
and_marvin_wiegand_stokes@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
andolsonhillsorn@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
dubuque_kon_o@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
inclangosh@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
andcrookscronagislason@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
spinka_boyer@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
townehessel@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
windlerleannon@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
llc_christiansen@west.biz,west.biz,,,,,,,74,personal,1,{last}.{first},,,,,,,
bosco_tromp_steuber_and@west.biz,west.biz,,,,,,,74,generic,1,{last}.{first},,,,,,,
brakus.jayce@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
adonis.oberbrunner@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
llcdibbert@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
ward_group@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
mullernienow@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
nitzscheandsons@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
jena.denesik@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
hoegercorwinandkerluke@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
johnsonrobertsandkohler@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
ziemeinc@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
group_dubuque@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
jacobi_and_lind_heathcote@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
bruen_buckridge@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
llclehner@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
kuvaliswyman@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
ullrich_kovacek_and_nienow@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
wolf_swaniawski_and_weissnat@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
bartoninc@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
yundtinc@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
bogisich_hyatt@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
mcglynn_brekke_rolfson_and@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
missouri.schulist@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
emmerichandkochswift@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
sonsandzemlak@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
runolfsson_welch@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
orennerreilly@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
wisokyandkreigermayert@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
incvolkman@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
goodwin_group@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
and_corkery_berge_haag@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
hermistonmueller@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
huel_gottlieb@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
andhyattgulgowskikiehn@west.biz,west.biz,,,,,,,73,generic,1,{last}.{first},,,,,,,
andsonskonopelski@west.biz,west.biz,,,,,,,73,personal,1,{last}.{first},,,,,,,
mosciski.oren@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
janick.mueller@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
schinner_murazik_and_kuvalis@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
west_llc@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
stehrlemke@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
kilbackllc@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
group_west@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
and_larkin_heathcote_davis@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
feeney_llc@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
gerhold_kub_and_bashirian@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
pfeffer_bergnaum@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
bauch_erdman_boehm_and@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
dachledner@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
reingergroup@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
group_herzog@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
zboncaksatterfield@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
littel_inc@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
and_sons_ziemann@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
groupcrooks@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
lubowitz_and_klein_cassin@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
wyman_mcglynn@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
kutchortizandankunding@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
ernserwatersquigleyand@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
johnston_group@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
hamilltoy@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
rowekrajcik@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
groupkoepp@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
murazikkreiger@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
macejkovic_veum@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
eichmannratke@west.biz,west.biz,,,,,,,72,personal,1,{last}.{first},,,,,,,
steuberandgreenfelderadams@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
brakus_group@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
andferryreillymueller@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
leannongroup@west.biz,west.biz,,,,,,,72,generic,1,{last}.{first},,,,,,,
vgulgowski@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
zakary.crist@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
moen_sons_and@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
mcglynnlehner@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
gottlieb_donnelly@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
grouplubowitz@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
cummeratainc@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
terry_bergnaum@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
daphnee.hilpert@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
and_schneider_jacobi_medhurst@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
groupschoen@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
mcculloughinc@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
andlegrossipesgleason@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
schmidtllc@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
kuvalis_and_jast_ratke@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
willmscrist@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
andmcglynnratkecrona@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
leannonspinkaandtorp@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
hirthe_lowe@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
conner_o_llc@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
towne_schulist@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
carter_sons_and@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
mcclurevolkmanandboyer@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
haleyandhahnbartell@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
incgutkowski@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
inc_parker@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
jast_hilpert_and_hudson@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
justen.feeney@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
walshgroup@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
marvin_llc@west.biz,west.biz,,,,,,,71,personal,1,{last}.{first},,,,,,,
schmidt_dickens_kutch_and@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
andfayfarrellchamplin@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
groupschulist@west.biz,west.biz,,,,,,,71,generic,1,{last}.{first},,,,,,,
braun.alvis@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
carleton.prosacco@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
kertzmann.warren@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
mark.weissnat@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
andkeelingfaycormier@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
pfeffer_tromp@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
androgahnlednersipes@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
gerlach_morissette@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
gulgowski.liana@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
andyundtschroederzemlak@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
johnsllc@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
fisher_romaguera@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
gusikowski_group@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
lang.karolann@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
robertsllc@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
and_sons_medhurst@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
schuppestrackewalkerand@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
llcdurgan@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
groupschneider@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
donnellygroup@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
muller_group@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
wiegandsonsand@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
deckow_group@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
schultz_group@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
townewilderman@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
steuberbruenandjaskolski@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
sonsandstehr@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
eichmannschumm@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
fritsch_bashirian@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
jacobiokeefe@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
friesen_and_becker_koelpin@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
schowalter_and_ebert_keebler@west.biz,west.biz,,,,,,,70,generic,1,{last}.{first},,,,,,,
llccummings@west.biz,west.biz,,,,,,,70,personal,1,{last}.{first},,,,,,,
edward.johnson@west.biz,west.biz,,,,,,,65,personal,0,{last}.{first},Edward,Johnson,,,,,
anabel.daugherty@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Anabel,Daugherty,,,,,
ruby.schumm@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Ruby,Schumm,,,,,
emory.ziemann@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Emory,Ziemann,,,,,
arjun.waters@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Arjun,Waters,,,,,
afton.rolfson@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Afton,Rolfson,,,,,
sean_monahan@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Sean,Monahan,,,,,
bernhard.jaime@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Bernhard,Jaime,,,,,
melvina.bruen@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Melvina,Bruen,,,,,
ella.schaefer@west.biz,west.biz,,,,,,,15,personal,0,{last}.{first},Ella,Schäfer,,,,,
dcartwright@west.biz,west.biz,,,,,,,14,personal,0,{last}.{first},,,,,,,
dstrosin@west.biz,west.biz,,,,,,,14,personal,0,{last}.{first},,,,,,,
obarton@west.biz,west.biz,,,,,,,13,personal,0,{last}.{first},,,,,,,
rgoodwin@west.biz,west.biz,,,,,,,13,personal,0,{last}.{first},,,,,,,
afeest@west.biz,west.biz,,,,,,,12,personal,0,{last}.{first},,,,,,,
jacobs.aryanna@west.biz,west.biz,,,,,,,11,personal,0,{last}.{first},,,,,,,
fhills@west.biz,west.biz,,,,,,,10,personal,0,{last}.{first},,,,,,,
funk.laisha@west.biz,west.biz,,,,,,,10,personal,0,{last}.{first},,,,,,,
